ID,Gen,Name,Type,AC (MD?),AC,PW,PP,PR,Charge,Recoil,Source,Resistance,Description,TODO Check Description Difference,Target,Effect Chance
122,1,Lick,Ghost,100,100,30,30,0,0,0,Attack,Defense,The target is licked with a long tongue. This may also leave the target with paralysis.,The target is licked with a long tongue causing damage. This may also leave the target with paralysis.,"One other Pokémon on the field, selected by the trainer.",30
123,1,Smog,Poison,85,70,30,20,0,0,0,S. Attack,S. Defense,The target is attacked with a discharge of filthy gases. This may also poison the target.,The target is attacked with a discharge of filthy gases. This may also poison the target.,"One other Pokémon on the field, selected by the trainer.",40
124,1,Sludge,Poison,100,100,65,20,0,0,0,S. Attack,S. Defense,Unsanitary sludge is hurled at the target. This may also poison the target.,Unsanitary sludge is hurled at the target. This may also poison the target.,"One other Pokémon on the field, selected by the trainer.",30
125,1,Bone Club,Ground,100,85,65,20,0,0,0,Attack,Defense,The user clubs the target with a bone. This has a 10% chance to make the target flinch.,The user clubs the target with a bone. This may also make the target flinch.,"One other Pokémon on the field, selected by the trainer.",10
126,1,Fire Blast,Fire,85,85,110,5,0,0,0,S. Attack,S. Defense,The target is attacked with an intense blast of all-consuming fire. Has a 10% chance to leave the target with a burn.,The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.,"One other Pokémon on the field, selected by the trainer.",10
127,1,Waterfall,Water,100,100,80,15,0,0,0,Attack,Defense,The user charges at the target with enough force to climb a waterfall. This may also make the target flinch.,The user charges at the target and may make it flinch.,"One other Pokémon on the field, selected by the trainer.",20
128,1,Clamp,Water,80,85,35,15,0,0,0,Attack,Defense,The target is clamped and squeezed by the user's very thick and sturdy shell for three turns.,The target is clamped and squeezed by the user’s very thick and sturdy shell for four to five turns.,"One other Pokémon on the field, selected by the trainer.",100
129,1,Swift,Normal,-1,,60,20,0,0,0,S. Attack,S. Defense,Star-shaped rays are shot at the opposing Pokémon. This attack never misses.,Star-shaped rays are shot at the opposing Pokémon. This attack never misses.,All opposing Pokémon.,TODO
130,1,Skull Bash,Normal,100,100,130,10,0,0,0,Attack,Defense,"The user tucks in its head to raise its Defense in the first turn, then rams the target on the next turn.",The user tucks in its head to raise its Defense stat on the first turn then rams the target on the next turn.,"One other Pokémon on the field, selected by the trainer.",100
131,1,Spike Cannon,Normal,80,100,20,15,0,0,0,Attack,Defense,Sharp spikes are shot at the target in rapid succession. They hit five times in a row.,Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.,"One other Pokémon on the field, selected by the trainer.",TODO
132,1,Constrict,Normal,100,100,10,35,0,0,0,Attack,Defense,"The target is attacked with long, creeping tentacles or vines. This will also lower the target's Movement Speed.",The target is attacked with long creeping tentacles vines or the like. This may also lower the target’s  Speed stat.,"One other Pokémon on the field, selected by the trainer.",10
133,1,Amnesia,Psychic,-1,,,20,0,0,0,None,None,The user temporarily empties its mind to forget its concerns. This sharply raises the user's Sp. Def stat.,The user temporarily empties its mind to forget its concerns. This sharply raises the user’s Sp. Def stat.,The user.,TODO
134,1,Kinesis,Psychic,75,80,,15,0,0,0,None,None,The user distracts the target by bending a spoon. This lowers the target's Accuracy.,The user distracts the target by bending a spoon. This lowers the target’s accuracy.,"One other Pokémon on the field, selected by the trainer.",TODO
135,1,Soft Boiled,Normal,-1,,,10,0,0,0,None,None,The user restores an ally's HP by up to half of its max HP.,The user restores its own HP by up to half of its max HP.,The user.,TODO
136,1,High Jump Kick,Fighting,75,90,130,10,0,0,0,Attack,Defense,"The target is attacked with a knee kick from a jump. If it misses, the user is hurt with a massive 50% recoil instead.",The target is attacked with a knee kick from a jump. If it misses the user is hurt instead.,"One other Pokémon on the field, selected by the trainer.",TODO
137,1,Glare,Normal,100,100,,30,0,0,0,None,None,The user intimidates the target with a snake glare to cause paralysis.,The user intimidates the target with the pattern on its belly to cause paralysis.,"One other Pokémon on the field, selected by the trainer.",TODO
138,1,Dream Eater,Psychic,100,100,100,15,0,0,0,S. Attack,S. Defense,The user eats the dreams of a sleeping target. It absorbs half the damage caused to heal its own HP.,The user eats the dreams of a sleeping target. It absorbs half the damage caused to heal its own HP.,"One other Pokémon on the field, selected by the trainer.",TODO
139,1,Poison Gas,Poison,85,90,,40,0,0,0,None,None,"A cloud of poison gas is sprayed in the face of opposing Pokémon, poisoning those hit.",A cloud of poison gas is sprayed in the face of opposing Pokémon poisoning those hit.,All opposing Pokémon.,TODO
140,1,Barrage,Normal,85,85,15,20,0,0,0,Attack,Defense,Round objects are hurled at the target to strike five times in a row.,Round objects are hurled at the target to strike two to five times in a row.,"One other Pokémon on the field, selected by the trainer.",TODO
141,1,Leech Life,Bug,100,100,80,10,0,0,0,Attack,Defense,The user drains the target's blood. The user's HP is restored by half the damage.,The user drains the target’s blood. The user’s HP is restored by half the damage taken by the target.,"One other Pokémon on the field, selected by the trainer.",TODO
142,1,Lovely Kiss,Normal,100,75,,10,0,0,0,None,None,"With a scary face, the user tries to force a kiss on the target. If it succeeds, the target falls asleep.",With a scary face the user tries to force a kiss on the target. If it succeeds the target falls asleep.,"One other Pokémon on the field, selected by the trainer.",TODO
143,1,Sky Attack,Flying,100,90,140,5,0,0,0,Attack,Defense,A two-turn attack. This has a 30% chance to  make the target flinch.,A second-turn attack move where critical hits land more easily. This may also make the target flinch.,"One other Pokémon on the field, selected by the trainer.",30
144,1,Transform,Normal,-1,,,10,0,0,0,None,None,The user transforms into a copy of the target right down to having the same move set.,The user transforms into a copy of the target right down to having the same move set.,"One other Pokémon on the field, selected by the trainer.",TODO
145,1,Bubble,Water,100,100,40,30,0,0,0,S. Attack,S. Defense,A spray of countless bubbles is jetted at the target. This may also lower the target's Movement Speed.,A spray of countless bubbles is jetted at the opposing Pokémon. This may also lower their Speed stat.,All opposing Pokémon.,10
146,1,Dizzy Punch,Normal,100,100,70,10,0,0,0,Attack,Defense,The target is hit with rhythmically launched punches. This may also leave the target confused.,The target is hit with rhythmically launched punches. This may also leave the target confused.,"One other Pokémon on the field, selected by the trainer.",20
147,1,Spore,Grass,100,100,,15,0,0,0,None,None,The user scatters bursts of spores that induce sleep.,The user scatters bursts of spores that induce sleep.,"One other Pokémon on the field, selected by the trainer.",TODO
148,1,Flash,Normal,90,100,,20,0,0,0,None,None,The user flashes a bright light that lowers the target’s accuracy.,The user flashes a bright light that cuts the target’s accuracy.,"One other Pokémon on the field, selected by the trainer.",TODO
149,1,Psywave,Psychic,100,100,,15,0,0,0,S. Attack,S. Defense,The target is attacked with an odd psychic wave. The attack varies in intensity.,The target is attacked with an odd psychic wave. The attack varies in intensity.,"One other Pokémon on the field, selected by the trainer.",TODO
150,1,Splash,Normal,-1,,,40,0,0,0,None,None,The user flops over the target to get behind it.,The user just flops and splashes around to no effect at all...,The user.,TODO
151,1,Acid Armor,Poison,-1,,,20,0,0,0,None,None,"The user alters its cellular structure to liquefy itself, sharply raising its Defense stat by 2 stages.",The user alters its cellular structure to liquefy itself sharply raising its Defense stat.,The user.,TODO
152,1,Crabhammer,Water,80,90,100,10,0,0,0,Attack,Defense,The target is hammered with a large pincer. Critical hits land more easily.,The target is hammered with a large pincer. Critical hits land more easily.,"One other Pokémon on the field, selected by the trainer.",TODO
153,1,Explosion,Normal,100,100,250,5,0,0,0,Attack,Defense,The user attacks everything around it by causing a tremendous explosion. The user takes damage as well.,The user attacks everything around it by causing a tremendous explosion. The user faints upon using this move.,Every other Pokémon on the field.,TODO
154,1,Fury Swipes,Normal,50,80,18,15,0,0,0,Attack,Defense,The target is raked with sharp claws or scythes quickly two to five times in a row.,The target is raked with sharp claws or scythes quickly two to five times in a row.,"One other Pokémon on the field, selected by the trainer.",TODO
155,1,Bonemerang,Ground,80,90,50,10,0,0,0,Attack,Defense,"The user throws the bone it holds. The bone loops to hit the target twice, coming and going. This move bypasses Levitate and Flying Types.",The user throws the bone it holds. The bone loops around to hit the target twice—coming and going.,"One other Pokémon on the field, selected by the trainer.",TODO
156,1,Rest,Psychic,-1,,,10,0,0,0,None,None,The user goes to sleep for several turns. This fully restores the user's HP and heals any status conditions.,The user goes to sleep for two turns. This fully restores the user’s HP and heals any status conditions.,The user.,TODO
157,1,Rock Slide,Rock,90,90,75,10,0,0,0,Attack,Defense,Large boulders are hurled at the opposing Pokémon to inflict damage. This has a 30% chance to  make the target flinch.,Large boulders are hurled at the opposing Pokémon to inflict damage. This may also make the opposing Pokémon flinch.,All opposing Pokémon.,30
158,1,Hyper Fang,Normal,100,90,80,15,0,0,0,Attack,Defense,The user bites hard on the target with its sharp front fangs. This may also make the target flinch.,The user bites hard on the target with its sharp front fangs. This may also make the target flinch.,"One other Pokémon on the field, selected by the trainer.",10
